TIME,A,Bb,B,C,C#,D,Eb,E,F,F#,G,Ab
8.266303855,0.134049,0.853855,0.513346,0.480721,0.0227702,0.924697,0.61314,0.588185,0.400163,0.511661,0.605225,1.09366
8.312743764,0.0402979,0.802747,0.679999,0.441089,0.0100799,1.01197,0.449422,0.775933,0.413941,0.463204,0.90047,1.09677
8.359183673,0.0526155,0.899665,0.808183,0.381219,0.0178299,0.763739,0.3602,0.771743,0.316888,0.666424,1.16057,0.803349
8.405623583,0.127655,1.35805,0.830101,0.143195,0.236332,0.155744,0.481572,0.850611,0.352034,0.621734,1.13345,0.535873
8.452063492,0.261601,1.26736,1.66028,0.127235,0.362969,0.00389017,0.525498,0.789137,0.611765,0.218061,0.625106,0.19242
8.498503401,0.217681,1.2514,1.23357,0.864647,0.0204826,0.700858,0.495178,0.684148,0.0686628,0.420946,0.299179,0.401408
8.544943311,0.755908,0.78139,1.40052,0.51847,0.169778,1.02348,0.608463,0.208048,0.223409,0.303505,0.26597,0.390175
8.591383220,0.63043,0.884016,1.01371,0.388891,0.269018,0.97994,0.634503,0.200797,0.326168,0.475473,0.197087,0.301223
8.637823129,0.668629,0.999398,0.695006,0.223106,0.257302,0.724641,0.616517,0.35512,0.527901,0.684061,0.162807,0.120569
8.684263039,0.82446,1.15263,0.58575,0.0376358,0.381228,0.410697,0.302772,0.512707,0.713385,0.598862,0.208196,0
8.730702948,0.839691,0.517095,0.454786,0.0299527,0.470132,0.240815,0.231443,0.438802,1.08334,0.5571,0.23425,0
8.777142857,0.579895,0.257805,0.580559,0.0935717,0.454292,0.612703,0.220881,0.352237,0.840809,0.69548,0.2387,0.351303
8.823582766,0.300818,0.165769,0.723612,0.151214,0.0815494,0.651372,0.40877,0.316591,0.354344,0.815277,0.267089,0.826797
8.870022676,0.207341,0.341416,0.990563,0.176156,0.0292614,0.230005,1.0252,0.587146,0.131548,0.800877,0.259151,1.13596
8.916462585,0.106677,0.669354,1.31435,0.104694,0.0339913,0.209765,1.33171,0.91368,0.0872921,0.814005,0.245264,0.691862
8.962902494,0.16391,0.610022,1.10101,0.173644,0.0371208,0.504852,1.00253,0.799209,0.26388,0.465839,0.303121,0.792228
9.009342404,0.281231,0.36878,0.704651,0.990666,0.229759,0.653733,0.390147,0.552278,0.602843,0.142653,0.307957,0.610052
9.055782313,0.353629,0.466698,0.807864,1.41839,0.237001,0.585921,0.265039,0.355735,0.232456,0.458697,0.373726,0.695364
9.102222222,0.399734,0.201083,0.716458,0.962647,0.136832,0.239636,0.33049,0.333867,0.503499,0.590808,0.534654,1.00267
9.148662132,0.229028,0.205089,1.25945,0.284808,0.412217,0.160828,0.863794,0.280917,0.522832,0.243471,0.576149,0.5992
9.195102041,0.152276,0.650276,1.65838,0.0280876,0.282732,0.544061,1.2831,0.507291,0.456326,0.0491898,0.43584,0.331002
9.241541950,0.000199935,0.499499,1.72681,0.144331,0.254184,0.715436,1.34554,0.824586,0.311137,0.044131,0.309455,0.580566
9.287981859,0.0519799,0.456926,1.1636,0.229811,0.027039,0.754546,0.83651,1.1018,0.192412,0.0337531,0.349905,1.19192
9.334421769,0.0943943,0.664962,0.749711,0.246862,0.199537,1.13798,0.262885,0.36458,0.273341,0.0816588,0.446606,1.42124
9.380861678,0.154753,0.630612,0.943044,0.348019,0.281691,1.17593,0.24838,0.251241,0,0.207865,0.59346,1.48878
9.427301587,0.0556008,0.50806,0.987461,0.407661,0.0734755,1.36972,0.368831,0.275401,0.0350924,0.480315,0.762686,1.40966
