TIME,A,Bb,B,C,C#,D,Eb,E,F,F#,G,Ab
10.031020408,0,0.656161,3.36988,0,0.0292638,0,1.731,0.150174,0.175735,1.091,0.000289461,0.00383506
10.077460317,0,0.713662,3.34443,0.0849604,0.0976004,0,1.66668,0.107123,0.0487813,1.2742,0.000862315,0.00546511
10.123900227,0,0.546431,3.4159,0.0156711,0.227377,0,1.61739,0.0905019,0.0696968,1.33588,0.00104754,0.00285391
10.170340136,0,0.551407,3.41352,0.0138909,0.371635,0.0757944,1.55833,0.0576024,0.062477,1.30177,0.0911026,0.00257383
10.216780045,0,0.562788,3.43509,0.00985084,0.403814,0.224772,1.53916,0.0339683,0.00104454,1.40823,0.196789,0.00373134
10.263219955,0,0.625869,3.50197,0.00282294,0.174878,0.234647,1.43165,0.0273893,0.000928023,1.45708,0.29374,0.00272521
10.309659864,0,0.523928,3.6501,0,0.0653143,0.222389,1.28794,0.0388095,0.000569648,1.4157,0.286068,0.000178815
10.356099773,0,0.324342,3.80268,0.00463991,0.133184,0.130852,1.19873,0.0560987,0.000917921,1.33376,0.236824,0.0291471
10.402539683,0.00935324,0.149201,3.89062,0.00436685,0.167802,0.235148,1.17704,0.0735873,0.0021223,1.27321,0.231896,0.000810558
10.448979592,0.358151,0.13527,3.9005,0,0.241424,0.223252,1.15127,0.0736758,0.020857,1.24994,0.225168,0
10.495419501,0.375787,0.146405,3.84385,0,0.339415,0.0226845,1.11288,0.089334,0.0439988,1.27262,0.20845,0
10.541859410,0.30326,0.226748,3.91359,0,0.388289,0.239942,1.0358,0.0794643,0.0338764,1.24323,0.0180747,0.0735449
10.588299320,0.198235,0.284981,3.7911,0.00468678,0.359955,0.365557,1.10191,0.0694784,0.00352393,1.30193,0.0280074,0.104414
10.634739229,0.161642,0.124042,3.73303,0.00340031,0.261966,0.367438,1.13212,0.0650961,0.0434615,1.34786,0,0.13615
10.681179138,0.150241,0.0214567,3.79194,0.145922,0.0218843,0.227933,0.906269,0.0637006,0.494531,1.28394,0.085414,0.0797606
10.727619048,0.00983704,0.243714,3.89795,0.249946,0.0202132,0.0667443,0.687382,0.0332207,0.553251,1.21516,0.156954,0.0237078
10.774058957,0.000146827,0.260495,3.83084,0,0.0296693,0.130907,0.775526,0.012102,0.521171,1.24795,0.245363,0.0156206
10.820498866,0.33077,0.149253,3.77941,0,0.0418503,0.0418522,0.863848,0.0132254,0.313426,1.34802,0.147698,0.0235009
10.866938776,0.472117,0,4.07258,0,0.0945062,0.041814,0.687282,0.0150899,0.0956978,1.14804,0.00190275,0.027499
10.913378685,0.411584,7.84069e-05,4.1662,0,0.0509781,0.0481409,0.462458,0.0158578,0.0888622,0.978205,0.00248285,0.0267833
10.959818594,0.318237,0,4.05426,0.169624,0.0444532,0.0534624,0.315211,0.154853,0.136884,0.901655,0.00226659,0.0259099
11.006258503,0.0913397,0,3.84389,0.114377,0.0344802,0.0457042,0.299518,0.393191,0.0971792,0.97865,0.00145708,0.355731
11.052698413,0.0111309,0.00117192,3.70734,0.00109031,0.0328192,0.093503,0.292342,0.77846,0.101354,1.03198,0.00117654,0.507965
11.099138322,0.20316,0.0229267,3.72228,0,0.0516634,0.0987289,0.365428,0.484716,0.044907,1.03195,0.00112391,0.353661
11.145578231,0.155227,0.144621,3.47732,0,0.397894,0,0.578918,0.397972,0.0202616,1.2094,0.0803481,0.0155718
11.192018141,0.134083,0.145008,3.51788,0,0.573505,0.00125124,0.640901,0.374261,0.0724987,1.17469,0.0459152,0.0140378
11.238458050,0.015877,0.150745,3.78265,0,0.520255,0.00436793,0.621989,0.153023,0.0996575,1.05102,0.00101037,0.00951092
11.284897959,0.0123362,0.160396,3.96765,0,0.315999,0.020082,0.577006,0.0715578,0.0838274,0.977936,0.000849548,0.272555
11.331337868,0.00675436,0.147768,3.98534,0,0.0320189,0.211956,0.398862,0.054828,0.0820933,1.00005,0.00082812,0.403224
11.377777778,0.00572396,0.0873597,3.96579,0,0.0453044,0.51729,0.297373,0.112702,0.20796,1.01584,0.0265453,0.300748
11.424217687,0.00653173,0.119909,4.0931,0,0.0631451,0.416256,0.419955,0.0221511,0.116111,1.01964,0.0122278,0.15415
11.470657596,0.00326893,0.0208389,4.13917,0,0.0688702,0.361853,0.616971,0.0191331,0.409376,1.08455,0.000890694,0
